ID_Reserva,Edad,Genero,Pais,Hotel,Tipo_Habitacion,Regimen,Canal_Reserva,Lead_Time_Dias,Mes_Llegada,Noches,Adultos,Ninos,Precio_Noche_EUR,Reservas_Previas,Cancelaciones_Previas,Tiene_Parking,Peticiones_Especiales,Tipo_Deposito,Cancelado
100889,,Female,Italia,Palladium Riviera Maya,Villa,Todo incluido,Web directa,32.0,1,6,2,0,749.32,1,0,Sí,2.0,No reembolsable,0
100890,61.0,Male,Países Bajos,Palladium Costa Mujeres,Junior Suite,Media pensión,Web directa,93.0,12,4,2,0,221.14,3,0,No,2.0,No reembolsable,0
100891,44.0,Female,Francia,Palladium Tenerife,Junior Suite,Media pensión,Agencia online,3.0,3,3,2,0,184.05,2,2,No,4.0,Sin depósito,0
100892,29.0,Male,España,Palladium Ibiza,Suite,Solo alojamiento,Agencia tradicional,21.0,7,5,2,0,386.15,0,0,Sí,2.0,Sin depósito,1
100893,43.0,Female,España,Palladium Tenerife,Standard,Todo incluido,Agencia tradicional,46.0,9,4,2,1,110.42,0,0,No,4.0,Sin depósito,1
100894,30.0,Female,Alemania,Palladium Punta Cana,Standard,Todo incluido,Web directa,26.0,8,5,2,0,142.82,0,0,,4.0,Sin depósito,0
100895,46.0,Female,Alemania,Palladium Mallorca,Junior Suite,Desayuno,Web directa,,5,4,2,0,274.78,0,0,No,0.0,No reembolsable,0
100896,22.0,Male,España,Palladium Tenerife,Standard,Desayuno,Agencia tradicional,69.0,9,10,2,1,112.4,1,0,Sí,1.0,,0
100897,46.0,Female,Alemania,Palladium Riviera Maya,Standard,Media pensión,Teléfono,83.0,2,6,2,0,95.1,3,0,Sí,0.0,No reembolsable,0
100898,54.0,Female,Reino Unido,Palladium Riviera Maya,Junior Suite,Todo incluido,Web directa,160.0,9,4,2,0,209.1,0,0,No,1.0,No reembolsable,1
100899,56.0,Female,España,Palladium Mallorca,Suite,Desayuno,Teléfono,53.0,11,4,1,0,391.07,0,0,Sí,2.0,No reembolsable,0
100900,53.0,Female,España,Palladium Costa Mujeres,Villa,Solo alojamiento,Walk-in,52.0,12,14,2,0,752.25,0,0,Sí,2.0,No reembolsable,0
100901,44.0,Male,EEUU,Palladium Tenerife,Standard,Media pensión,Walk-in,18.0,8,5,2,0,117.31,0,0,Sí,1.0,No reembolsable,0
100902,56.0,Female,México,Palladium Ibiza,Standard,Desayuno,Web directa,22.0,5,14,2,2,74.9,4,0,No,2.0,Sin depósito,0
100903,49.0,Female,Países Bajos,Palladium Tenerife,Standard,Media pensión,Web directa,73.0,7,10,1,0,111.43,2,0,Sí,1.0,,0
100904,,Female,España,Palladium Ibiza,Standard,Media pensión,Agencia tradicional,22.0,8,5,1,2,114.91,0,0,Sí,0.0,Sin depósito,0
100905,31.0,Female,España,Palladium Ibiza,Suite,Desayuno,Agencia tradicional,29.0,4,3,1,2,363.09,0,0,Sí,0.0,No reembolsable,0
100906,34.0,Male,España,Palladium Costa Mujeres,Suite,Desayuno,Web directa,67.0,6,2,2,1,351.92,2,1,Sí,1.0,Sin depósito,0
100907,24.0,Female,México,Palladium Costa Mujeres,Suite,Desayuno,Web directa,168.0,5,4,1,0,386.17,2,0,No,2.0,Sin depósito,0
100908,49.0,Female,España,Palladium Tenerife,Junior Suite,Todo incluido,Agencia online,69.0,3,5,3,0,,2,0,No,2.0,No reembolsable,0
100909,56.0,Male,Reino Unido,Palladium Ibiza,Standard,Todo incluido,Walk-in,49.0,4,14,2,0,116.32,2,0,Sí,0.0,No reembolsable,0
100910,63.0,Male,Italia,Palladium Mallorca,Standard,Desayuno,Agencia tradicional,41.0,6,3,1,0,80.65,3,0,No,4.0,Reembolsable,0
100911,25.0,Female,México,Palladium Tenerife,Standard,Media pensión,Agencia online,94.0,12,10,2,1,169.61,0,0,Sí,2.0,Reembolsable,0
100912,67.0,Male,Argentina,Palladium Riviera Maya,Suite,Solo alojamiento,Web directa,34.0,1,4,2,0,394.39,0,0,Sí,0.0,No reembolsable,1
100913,33.0,Male,España,Palladium Punta Cana,Suite,Desayuno,Web directa,98.0,8,4,2,1,384.13,1,0,Sí,0.0,Reembolsable,0
100914,20.0,Female,España,Palladium Ibiza,Standard,Media pensión,Agencia tradicional,14.0,6,5,1,0,144.38,1,0,Sí,1.0,Sin depósito,0
100915,54.0,Female,Argentina,Palladium Tenerife,Suite,Todo incluido,Web directa,3.0,9,4,1,2,306.81,0,0,No,0.0,Reembolsable,0
100916,45.0,Female,Reino Unido,Palladium Ibiza,Standard,Todo incluido,Web directa,18.0,8,5,3,0,157.77,2,0,No,1.0,Reembolsable,0
100917,20.0,Female,Francia,Palladium Ibiza,Junior Suite,Media pensión,Web directa,13.0,1,4,2,0,220.89,1,1,No,0.0,No reembolsable,0
100918,22.0,Female,Reino Unido,Palladium Costa Mujeres,Standard,Solo alojamiento,Teléfono,13.0,10,10,3,1,105.38,0,0,No,1.0,Reembolsable,1
100919,33.0,Male,Argentina,Palladium Costa Mujeres,Standard,Solo alojamiento,Walk-in,2.0,6,6,2,0,101.11,1,0,Sí,1.0,Sin depósito,0
100920,22.0,Male,Italia,Palladium Punta Cana,Junior Suite,Media pensión,Agencia online,59.0,9,6,2,0,195.04,1,0,No,1.0,Sin depósito,1
100921,41.0,Male,Reino Unido,Palladium Riviera Maya,Junior Suite,Todo incluido,Agencia tradicional,66.0,7,5,1,2,195.8,4,1,No,3.0,No reembolsable,0
100922,73.0,Female,Reino Unido,Palladium Mallorca,Standard,Desayuno,Web directa,,7,7,2,2,80.58,3,0,Sí,0.0,No reembolsable,0
100923,72.0,Male,España,Palladium Punta Cana,Junior Suite,Todo incluido,Web directa,129.0,7,3,2,0,158.17,0,0,No,5.0,No reembolsable,0
100924,24.0,Male,Francia,Palladium Tenerife,Suite,Todo incluido,Web directa,1.0,7,2,2,0,363.6,3,1,No,4.0,,0
100925,45.0,Female,Portugal,Palladium Punta Cana,Junior Suite,Media pensión,Agencia tradicional,,6,7,2,0,300.2,2,0,Sí,2.0,No reembolsable,0
100926,41.0,Female,México,Palladium Costa Mujeres,Suite,Media pensión,Teléfono,249.0,6,5,2,0,437.27,1,0,No,2.0,Sin depósito,1
100927,18.0,Male,Italia,Palladium Mallorca,Standard,Todo incluido,Agencia tradicional,18.0,2,14,2,0,100.01,0,0,No,2.0,Reembolsable,0
100928,25.0,Female,Portugal,Palladium Tenerife,Standard,Desayuno,Agencia tradicional,0.0,7,10,3,1,166.21,0,0,,0.0,Sin depósito,1
100929,29.0,Male,Italia,Palladium Punta Cana,Junior Suite,Todo incluido,Agencia tradicional,3.0,6,1,2,0,204.92,2,0,No,1.0,Sin depósito,0
100930,24.0,Male,España,Palladium Mallorca,Standard,Solo alojamiento,Agencia online,35.0,11,4,3,0,57.36,1,0,No,1.0,Sin depósito,0
100931,54.0,Male,España,Palladium Ibiza,Suite,Solo alojamiento,Walk-in,47.0,8,6,1,0,390.49,3,1,No,3.0,Reembolsable,0
100932,26.0,Female,Argentina,Palladium Mallorca,Villa,Todo incluido,Agencia online,10.0,3,4,2,2,,0,0,No,4.0,Sin depósito,1
100933,35.0,Male,España,Palladium Costa Mujeres,Junior Suite,Media pensión,Web directa,22.0,1,7,1,0,237.68,3,0,Sí,0.0,Sin depósito,0
100934,,Female,México,Palladium Ibiza,Standard,Media pensión,Agencia online,75.0,3,4,3,0,97.18,1,0,No,,Sin depósito,0
100935,35.0,Male,Reino Unido,Palladium Mallorca,Standard,Desayuno,Teléfono,82.0,5,14,3,1,56.59,2,0,No,0.0,Reembolsable,0
100936,43.0,Male,Francia,Palladium Ibiza,Standard,Desayuno,Agencia online,67.0,6,6,3,0,156.14,0,0,Sí,0.0,Sin depósito,0
100937,42.0,Male,Reino Unido,Palladium Tenerife,Junior Suite,Desayuno,Agencia online,168.0,7,5,2,0,221.08,1,0,Sí,1.0,No reembolsable,1
100938,41.0,Female,España,Palladium Punta Cana,Standard,Solo alojamiento,Web directa,17.0,4,2,2,0,93.11,4,2,,0.0,Sin depósito,0
100939,47.0,Male,Italia,Palladium Ibiza,Standard,Media pensión,Agencia tradicional,16.0,3,14,2,0,152.57,6,1,Sí,4.0,Sin depósito,0
100940,27.0,Female,Italia,Palladium Mallorca,Standard,Todo incluido,Agencia online,2.0,12,14,2,1,135.12,2,0,No,0.0,Sin depósito,0
100941,67.0,Female,Portugal,Palladium Punta Cana,Suite,Desayuno,Web directa,23.0,4,3,2,0,363.45,0,0,No,1.0,Reembolsable,0
100942,22.0,Male,Francia,Palladium Riviera Maya,Standard,Media pensión,Web directa,38.0,7,3,1,0,164.2,0,0,Sí,1.0,Sin depósito,1
100943,46.0,Female,Reino Unido,Palladium Ibiza,Junior Suite,Desayuno,Web directa,28.0,8,14,1,0,217.53,1,1,No,0.0,Sin depósito,0
100944,36.0,Female,Reino Unido,Palladium Punta Cana,Suite,Todo incluido,Web directa,12.0,7,4,2,0,382.11,4,0,Sí,1.0,Sin depósito,1
100945,50.0,Female,España,Palladium Riviera Maya,Standard,Solo alojamiento,Agencia online,31.0,7,3,2,0,114.4,1,0,Sí,0.0,Sin depósito,1
100946,48.0,Female,España,Palladium Tenerife,Villa,Solo alojamiento,Web directa,81.0,12,1,2,0,,2,0,No,1.0,Sin depósito,1
100947,35.0,Female,EEUU,Palladium Ibiza,Standard,Desayuno,Agencia online,41.0,6,4,2,1,120.7,0,0,No,0.0,Sin depósito,0
100948,22.0,Female,EEUU,Palladium Mallorca,Standard,Todo incluido,Web directa,21.0,11,3,4,0,90.63,1,0,No,3.0,Reembolsable,0
100949,55.0,Male,España,Palladium Riviera Maya,Standard,Media pensión,Teléfono,54.0,7,3,2,0,172.21,4,0,No,0.0,,0
100950,30.0,Male,Países Bajos,Palladium Costa Mujeres,Suite,Todo incluido,Agencia online,28.0,8,6,3,0,373.95,0,0,No,0.0,Sin depósito,0
100951,22.0,Female,Francia,Palladium Ibiza,Suite,Desayuno,Web directa,93.0,12,5,2,0,385.0,1,0,Sí,3.0,No reembolsable,1
100952,29.0,Male,EEUU,Palladium Punta Cana,Standard,Media pensión,Web directa,8.0,8,5,1,2,166.43,3,1,No,3.0,Sin depósito,0
100953,47.0,Female,España,Palladium Riviera Maya,Standard,Media pensión,Agencia online,11.0,8,5,3,2,51.17,1,0,No,3.0,No reembolsable,0
100954,31.0,Male,Francia,Palladium Mallorca,Villa,Desayuno,Web directa,18.0,2,1,1,2,753.53,2,0,No,1.0,Sin depósito,0
100955,62.0,Male,Reino Unido,Palladium Costa Mujeres,Junior Suite,Media pensión,Web directa,184.0,8,10,2,1,205.26,1,0,No,0.0,Sin depósito,1
100956,42.0,Male,EEUU,Palladium Ibiza,Standard,Media pensión,Agencia online,20.0,3,1,1,0,,2,1,Sí,0.0,Sin depósito,0
100957,33.0,Male,Reino Unido,Palladium Costa Mujeres,Standard,Solo alojamiento,Teléfono,10.0,5,4,2,3,,1,0,No,1.0,Sin depósito,1
100958,46.0,Female,Alemania,Palladium Mallorca,Suite,Media pensión,Web directa,1.0,8,3,2,2,390.65,4,1,No,1.0,Sin depósito,0
100959,44.0,Male,Reino Unido,Palladium Punta Cana,Standard,Desayuno,Agencia online,27.0,1,7,1,2,133.92,2,0,No,1.0,Sin depósito,0
100960,46.0,Female,España,Palladium Mallorca,Standard,Todo incluido,Agencia tradicional,307.0,6,4,2,2,100.18,1,0,No,2.0,Sin depósito,1
100961,65.0,Female,España,Palladium Riviera Maya,Suite,Todo incluido,Agencia tradicional,3.0,7,1,2,0,346.15,1,0,No,1.0,Sin depósito,0
100962,33.0,Male,Reino Unido,Palladium Ibiza,Standard,Todo incluido,Agencia online,31.0,7,3,2,2,96.44,1,1,No,1.0,Sin depósito,1
100963,42.0,Male,España,Palladium Riviera Maya,Junior Suite,Solo alojamiento,Agencia online,57.0,6,5,2,2,225.12,1,1,No,1.0,No reembolsable,0
100964,42.0,Male,Argentina,Palladium Mallorca,Standard,Todo incluido,Walk-in,138.0,10,5,2,0,,4,0,No,4.0,Sin depósito,0
100965,50.0,Female,Argentina,Palladium Riviera Maya,Suite,Media pensión,Agencia tradicional,8.0,3,2,2,0,329.37,1,0,No,0.0,No reembolsable,0
100966,29.0,Male,México,Palladium Ibiza,Suite,Todo incluido,Web directa,0.0,6,7,1,1,358.63,3,3,No,0.0,Sin depósito,0
100967,24.0,Male,Alemania,Palladium Punta Cana,Suite,Todo incluido,Teléfono,37.0,1,7,2,0,351.62,1,0,,0.0,Reembolsable,0
100968,18.0,Male,Italia,Palladium Ibiza,Villa,Todo incluido,Agencia online,33.0,5,14,2,0,723.98,2,1,No,0.0,Sin depósito,0
100969,58.0,Male,Portugal,Palladium Ibiza,Standard,Todo incluido,Web directa,12.0,7,5,2,0,130.46,2,0,Sí,,No reembolsable,0
100970,18.0,Male,México,Palladium Riviera Maya,Villa,Todo incluido,Walk-in,5.0,3,14,2,0,686.82,0,0,No,2.0,Sin depósito,0
100971,46.0,Male,Reino Unido,Palladium Punta Cana,Standard,Media pensión,Teléfono,5.0,2,4,2,0,101.34,2,0,No,0.0,Reembolsable,0
100972,47.0,Male,Reino Unido,Palladium Costa Mujeres,Standard,Media pensión,Agencia online,3.0,6,3,3,2,61.28,3,0,No,5.0,Reembolsable,1
100973,1.0,Male,España,Palladium Ibiza,Villa,Todo incluido,Agencia tradicional,163.0,7,1,2,0,742.15,1,0,Sí,1.0,Reembolsable,0
100974,33.0,Female,Alemania,Palladium Tenerife,Suite,Desayuno,Agencia online,41.0,3,14,2,0,395.31,3,0,No,1.0,Sin depósito,0
100975,65.0,Female,España,Palladium Riviera Maya,Standard,Media pensión,Agencia tradicional,34.0,9,14,2,1,115.01,2,0,Sí,0.0,No reembolsable,0
100976,39.0,Male,España,Palladium Punta Cana,Junior Suite,Todo incluido,Web directa,19.0,3,7,2,1,238.45,0,0,No,1.0,No reembolsable,0
100977,18.0,Female,España,Palladium Tenerife,Standard,Media pensión,Agencia online,24.0,8,4,2,0,86.74,0,0,Sí,3.0,Sin depósito,0
100978,42.0,Female,Reino Unido,Palladium Ibiza,Suite,Desayuno,Agencia tradicional,,12,5,1,0,407.09,1,0,No,1.0,Sin depósito,1
100979,48.0,Male,Reino Unido,Palladium Ibiza,Standard,Desayuno,Agencia tradicional,32.0,4,5,1,0,110.28,0,0,Sí,0.0,Reembolsable,0
100980,37.0,Female,España,Palladium Riviera Maya,Standard,Media pensión,Web directa,119.0,8,14,2,0,106.02,1,0,Sí,0.0,Sin depósito,0
100981,58.0,Female,Países Bajos,Palladium Mallorca,Standard,Solo alojamiento,Web directa,59.0,5,5,1,0,100.16,0,0,No,0.0,No reembolsable,0
100982,52.0,Male,Italia,Palladium Costa Mujeres,Junior Suite,Media pensión,Web directa,94.0,2,4,2,1,232.32,3,1,No,1.0,Reembolsable,0
100983,47.0,Male,España,Palladium Ibiza,Standard,Todo incluido,Walk-in,62.0,9,4,1,0,150.86,3,1,Sí,0.0,Sin depósito,0
100984,20.0,Female,España,Palladium Mallorca,Standard,Todo incluido,Teléfono,14.0,9,5,1,0,106.41,3,1,No,1.0,Sin depósito,0
100985,60.0,Female,Reino Unido,Palladium Costa Mujeres,Suite,Todo incluido,Agencia online,45.0,4,6,2,0,404.53,1,0,Sí,0.0,Sin depósito,0
100986,53.0,Male,Francia,Palladium Punta Cana,Standard,Desayuno,Agencia tradicional,64.0,1,3,2,1,132.87,2,0,No,2.0,No reembolsable,0
100987,59.0,Female,Reino Unido,Palladium Ibiza,Standard,Desayuno,Agencia online,11.0,5,1,2,0,128.77,1,0,No,1.0,Sin depósito,0
100988,47.0,Male,Portugal,Palladium Tenerife,Junior Suite,Todo incluido,Agencia online,2.0,8,3,4,0,231.26,4,0,sí,2.0,Sin depósito,1
100989,40.0,Male,Reino Unido,Palladium Punta Cana,Standard,Solo alojamiento,Agencia online,22.0,11,5,1,0,157.9,2,0,Sí,0.0,Sin depósito,0
100990,52.0,Female,Alemania,Palladium Costa Mujeres,Suite,Desayuno,Agencia online,24.0,9,14,3,0,400.3,2,0,No,1.0,Sin depósito,0
100991,54.0,Female,España,Palladium Punta Cana,Junior Suite,Todo incluido,Web directa,7.0,4,2,2,1,180.88,1,0,No,0.0,Sin depósito,0
100992,45.0,Female,Portugal,Palladium Tenerife,Standard,Media pensión,Agencia tradicional,27.0,7,2,2,0,114.13,0,0,Sí,0.0,Reembolsable,0
100993,43.0,Female,Países Bajos,Palladium Riviera Maya,Junior Suite,Media pensión,Web directa,59.0,9,4,2,0,205.3,1,0,No,0.0,No reembolsable,0
100994,30.0,Male,Países Bajos,Palladium Ibiza,Suite,Desayuno,Walk-in,19.0,8,4,2,0,356.18,1,0,No,1.0,Sin depósito,0
100995,26.0,Female,España,Palladium Riviera Maya,Standard,Solo alojamiento,Agencia online,35.0,8,10,2,0,155.89,0,0,Sí,3.0,Sin depósito,0
100996,54.0,Male,Italia,Palladium Riviera Maya,Standard,Todo incluido,Agencia online,108.0,7,2,2,2,107.19,3,1,Sí,0.0,No reembolsable,0
100997,49.0,FEMALE,España,Palladium Riviera Maya,Standard,Todo incluido,Web directa,34.0,6,10,1,0,,1,0,Sí,3.0,Reembolsable,1
100998,33.0,Male,Alemania,Palladium Costa Mujeres,Junior Suite,Desayuno,Walk-in,66.0,9,7,1,2,246.48,0,0,Sí,1.0,No reembolsable,0
100999,38.0,Male,México,Palladium Riviera Maya,Villa,Todo incluido,Agencia tradicional,64.0,11,10,2,1,770.0,1,0,No,0.0,Sin depósito,0
101000,22.0,Female,España,Palladium Costa Mujeres,Junior Suite,Desayuno,Agencia online,66.0,7,4,1,3,219.42,1,0,,3.0,Sin depósito,0
100779,49.0,Female,Alemania,Palladium Mallorca,Junior Suite,Todo incluido,Agencia tradicional,49.0,7,5,1,1,205.62,2,0,Sí,2.0,No reembolsable,0
100335,47.0,Male,España,Palladium Tenerife,Standard,Todo incluido,Web directa,15.0,6,4,2,0,94.06,1,0,No,0.0,Reembolsable,0
100272,53.0,Male,México,Palladium Mallorca,Standard,Todo incluido,Agencia tradicional,83.0,7,5,2,0,60.74,1,1,No,1.0,Sin depósito,0
100803,28.0,Female,Reino Unido,Palladium Mallorca,Standard,Media pensión,Web directa,,1,4,2,2,129.81,1,0,No,5.0,Sin depósito,0
100217,24.0,Male,Francia,Palladium Punta Cana,Suite,Desayuno,Web directa,4.0,4,10,3,0,374.01,1,0,Sí,2.0,Sin depósito,0
100409,18.0,Male,Países Bajos,Palladium Ibiza,Junior Suite,Todo incluido,Agencia online,29.0,8,4,1,2,204.49,1,0,No,0.0,Reembolsable,1
100813,45.0,Male,España,Palladium Tenerife,Junior Suite,Desayuno,Agencia online,30.0,7,4,1,2,290.66,0,0,Sí,4.0,No reembolsable,0
100095,44.0,Female,Reino Unido,Palladium Riviera Maya,Standard,Todo incluido,Agencia tradicional,13.0,11,5,2,2,90.08,3,0,No,0.0,Sin depósito,0
100488,44.0,Male,España,Palladium Tenerife,Standard,Desayuno,Agencia online,6.0,9,1,1,0,151.63,0,0,Sí,0.0,Sin depósito,0
100171,34.0,Female,Francia,Palladium Punta Cana,Standard,Desayuno,Walk-in,5.0,10,5,3,2,92.17,0,0,No,1.0,Reembolsable,0
